session,is_bot,prolific_id,id_in_session,idx,round_number,multiplier,disclose,contribution,rt1,rt2,reward,payoff,total,individual_share,opp_multiplier,opp_disclose,opp_p_disclose,opp_contribution,opp_payoff,total_contribution
05n6pzav,0,610abbbb784eea92360657e0,44,43,1,1.5,1,8,9759,2700,14.0,14.0,14.0,14.0,1.5,0,0.5,10,14.0,27.0
05n6pzav,0,6100629106ea3defab45abe5,45,44,1,2.5,0,4,11000,9036,21.0,21.0,21.0,15.0,2.5,1,0.5,8,15.0,30.0
05n6pzav,0,5f751b67f9a33b18498b9429,46,45,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5f3aee04e30eac7cb73b416e,47,46,1,2.5,0,0,10617,14139,20.0,20.0,20.0,10.0,2.5,1,0.5,8,10.0,20.0
05n6pzav,0,61011efb0639c55ef85d128a,48,47,1,1.5,0,8,13547,6390,20.0,20.0,20.0,18.0,2.5,0,0.5,10,18.0,37.0
05n6pzav,0,60ddccc093c570b80c0f72ef,49,48,1,2.5,0,5,17902,17084,21.0,21.0,21.0,16.0,2.5,1,0.5,8,16.0,32.5
05n6pzav,0,6163a3c7287d2abea6664371,50,49,1,1.5,0,6,16932,17868,14.0,14.0,14.0,10.0,1.5,1,0.5,8,10.0,21.0
05n6pzav,0,60a2bf8caed2e8c3b108588b,51,50,1,1.5,0,2,35345,4952,20.0,20.0,20.0,12.0,2.5,1,0.5,8,12.0,23.0
05n6pzav,1,6164355f56c75bcb717c7c2a,52,51,1,2.5,1,2,5637,7624,14.0,14.0,14.0,8.0,1.5,1,0.5,8,8.0,17.0
05n6pzav,1,61605fc15772d31f8cc51eeb,53,52,1,1.5,1,4,16202,24968,17.0,17.0,17.0,13.0,2.5,1,0.5,8,13.0,26.0
05n6pzav,0,5f1f1a5682d3740bf677ac6a,54,53,1,1.5,0,4,12515,31803,19.0,19.0,19.0,13.0,2.5,1,0.5,8,13.0,26.0
05n6pzav,0,6164a16e7e3cfad826f0fd4c,55,54,1,1.5,1,2,37968,26928,20.0,20.0,20.0,14.0,2.5,0,0.5,10,14.0,28.0
05n6pzav,0,616658f6aa85fdf6af93e9cb,56,55,1,1.5,0,4,7194,5804,22.0,22.0,22.0,16.0,2.5,0,0.5,10,16.0,31.0
05n6pzav,0,5ed8efe9b03f8c40d2bae5be,57,56,1,1.5,1,4,10137,6786,20.0,20.0,20.0,16.0,2.5,0,0.5,10,16.0,31.0
05n6pzav,0,5974ce5364b35a00019dd811,58,57,1,2.5,1,8,10929,6492,22.0,22.0,22.0,22.0,2.5,0,0.5,10,22.0,45.0
05n6pzav,0,,59,58,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,60,59,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,609e5ee2411558f6ee4cc7d7,1,0,2,1.5,0,4,6539,4693,9.0,9.0,26.0,3.0,1.5,1,0.5,0,11.0,6.0
05n6pzav,0,5ff4cd8b8fd71dc5b3de5c02,2,1,2,1.5,0,5,9858,7298,15.0,15.0,33.0,10.0,1.5,1,0.5,8,10.0,19.5
05n6pzav,0,60f9ef0a97afea0f13bd809d,3,2,2,2.5,1,5,11960,13557,9.0,9.0,25.0,6.0,1.5,1,0.5,0,14.0,12.5
05n6pzav,0,5e62ca4538141f030869529f,4,3,2,2.5,0,10,13782,6157,25.0,25.0,45.0,25.0,2.5,0,0.5,10,25.0,50.0
05n6pzav,1,5ee8c311b90cb31db14a10b4,5,4,2,1.5,0,4,5103,7104,15.0,15.0,24.0,9.0,1.5,1,0.5,8,9.0,18.0
05n6pzav,0,612cb8236aa1cef2599e6f59,6,5,2,1.5,1,2,23834,27802,14.0,14.0,28.0,8.0,1.5,1,0.5,8,8.0,15.0
05n6pzav,0,60fd8c01d1183773522bfc3f,7,6,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,1,6133c695f3c1469136aad4ce,8,7,2,2.5,1,2,15593,21122,18.0,18.0,41.0,12.0,2.5,1,0.5,8,12.0,25.0
05n6pzav,0,614ee8ddba7641d7696ab82a,9,8,2,2.5,1,2,6919,8141,18.0,18.0,29.0,12.0,2.5,1,0.5,8,12.0,25.0
05n6pzav,0,60c1c8ade4bb1ec24514a4d5,10,9,2,1.5,1,8,6661,4619,16.0,16.0,29.0,16.0,2.5,1,0.5,8,16.0,32.0
05n6pzav,0,60a3a03bc01ba594c9cca88d,11,10,2,1.5,0,8,4403,4250,14.0,14.0,35.0,12.0,1.5,1,0.5,8,12.0,24.0
05n6pzav,0,613a469755c08ab3b9d682ad,12,11,2,1.5,0,10,5299,6181,14.0,14.0,26.0,14.0,1.5,1,0.5,8,14.0,27.0
05n6pzav,0,5ee83da8817af0000d47448f,13,12,2,1.5,0,10,2701,2648,18.0,18.0,32.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,1,,14,13,2,2.5,0,10,1123,4762,22.0,22.0,32.0,22.0,2.5,1,0.5,8,22.0,45.0
05n6pzav,0,60ccccf5a380248788242a16,15,14,2,2.5,1,6,4909,6486,22.0,22.0,41.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,5aecfb0d287a6800017af871,16,15,2,1.5,0,10,19119,6394,18.0,18.0,26.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,6030119a4403b3e1f92a756a,17,16,2,2.5,0,7,13415,11271,22.0,22.0,33.0,19.0,2.5,1,0.5,8,19.0,37.5
05n6pzav,0,605bb96c5facde74270615aa,18,17,2,2.5,0,4,7207,4136,24.0,24.0,48.0,18.0,2.5,0,0.5,10,18.0,35.0
05n6pzav,0,613a515fcb9dcdc6035dd024,19,18,2,1.5,1,8,23950,12454,6.0,6.0,25.0,6.0,1.5,0,0.5,0,16.0,12.0
05n6pzav,0,5f13bb62ed1d353d38bbb414,20,19,2,2.5,0,2,3408,2647,20.0,20.0,40.0,12.0,2.5,1,0.5,8,12.0,25.0
05n6pzav,0,5e74d896cd742b028fffbb32,21,20,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,60ecc313c2eeb77fe88d5b7e,22,21,2,1.5,0,10,10481,8318,18.0,18.0,36.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,606232f3f1bd7d23429aaf21,23,22,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,6166c3bf37325d7674746dcd,24,23,2,1.5,1,6,7769,8431,6.0,6.0,22.0,4.0,1.5,0,0.5,0,14.0,9.0
05n6pzav,0,61436549598e3a39b22614a5,25,24,2,2.5,0,5,8856,8711,21.0,21.0,38.0,16.0,2.5,1,0.5,8,16.0,32.5
05n6pzav,0,5f58c7ea83941b059cfb928c,26,25,2,1.5,1,4,14020,12236,17.0,17.0,25.0,13.0,2.5,1,0.5,8,13.0,26.0
05n6pzav,0,5fe65dfe2fcdc943f732a3dd,27,26,2,2.5,1,6,7702,14321,22.0,22.0,40.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,612fa292299eb78f1bc9a082,28,27,2,2.5,1,4,5375,5230,9.0,9.0,31.0,5.0,1.5,0,0.5,0,15.0,10.0
05n6pzav,0,602ac8d7775c5517029d126a,29,28,2,2.5,1,8,7436,22797,10.0,10.0,28.0,10.0,1.5,1,0.5,0,18.0,20.0
05n6pzav,0,5ffcfbfe2b3bca219956ed9f,30,29,2,1.5,0,10,6524,6109,15.0,15.0,29.0,15.0,1.5,0,0.5,10,15.0,30.0
05n6pzav,0,60d33b6571caa14347a61558,31,30,2,1.5,0,0,3778,4257,18.0,18.0,28.0,8.0,1.5,0,0.5,10,8.0,15.0
05n6pzav,0,610f2eabb45be8717fc155e0,32,31,2,2.5,0,4,4863,6313,17.0,17.0,35.0,11.0,1.5,1,0.5,8,11.0,22.0
05n6pzav,0,60ef5b1cf52939a80af77543,33,32,2,2.5,0,5,1971,3773,11.0,11.0,33.0,6.0,1.5,1,0.5,0,14.0,12.5
05n6pzav,0,614a0875b1d0a2e29bd13b86,34,33,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5ef8811519f02e01d2b9fba5,35,34,2,1.5,0,0,4567,3449,18.0,18.0,27.0,8.0,1.5,0,0.5,10,8.0,15.0
05n6pzav,0,5fc419db04670e4c2ac69ea8,36,35,2,2.5,0,10,11583,7498,20.0,20.0,42.0,20.0,1.5,0,0.5,10,20.0,40.0
05n6pzav,0,5d20af4fc0b21600176e2990,37,36,2,2.5,0,2,21681,15606,18.0,18.0,38.0,10.0,1.5,0,0.5,10,10.0,20.0
05n6pzav,1,615c99ab7393a57fbd22c709,38,37,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,610548d23491a869e32d103e,39,38,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5a609c8331b87a0001c6b64c,40,39,2,1.5,0,6,11843,9859,14.0,14.0,33.0,10.0,1.5,1,0.5,8,10.0,21.0
05n6pzav,0,5f2ef7740f87702b99055397,41,40,2,2.5,1,8,9703,11681,10.0,10.0,30.0,10.0,1.5,1,0.5,0,18.0,20.0
05n6pzav,0,5ee3b4afc682de05d2072fa9,42,41,2,2.5,0,3,27693,8929,18.0,18.0,33.0,11.0,1.5,0,0.5,10,11.0,22.5
05n6pzav,0,6133b1027c6cf8026f246e59,43,42,2,1.5,1,3,14262,10195,17.0,17.0,39.0,12.0,2.5,1,0.5,8,12.0,24.5
05n6pzav,0,610abbbb784eea92360657e0,44,43,2,1.5,0,10,2522,2746,18.0,18.0,32.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,6100629106ea3defab45abe5,45,44,2,2.5,1,2,11309,14183,16.0,16.0,37.0,10.0,1.5,0,0.5,10,10.0,20.0
05n6pzav,0,5f751b67f9a33b18498b9429,46,45,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5f3aee04e30eac7cb73b416e,47,46,2,2.5,0,5,7950,4299,24.0,24.0,44.0,19.0,2.5,0,0.5,10,19.0,37.5
05n6pzav,0,61011efb0639c55ef85d128a,48,47,2,1.5,0,9,7559,5168,8.0,8.0,28.0,7.0,1.5,0,0.5,0,17.0,13.5
05n6pzav,0,60ddccc093c570b80c0f72ef,49,48,2,2.5,1,6,7019,9840,20.0,20.0,41.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,6163a3c7287d2abea6664371,50,49,2,1.5,0,8,9007,7545,8.0,8.0,22.0,6.0,1.5,1,0.5,0,14.0,12.0
05n6pzav,0,60a2bf8caed2e8c3b108588b,51,50,2,1.5,1,4,6555,6054,14.0,14.0,34.0,10.0,1.5,0,0.5,10,10.0,21.0
05n6pzav,1,6164355f56c75bcb717c7c2a,52,51,2,2.5,0,3,40,31827,23.0,23.0,37.0,16.0,2.5,0,0.5,10,16.0,32.5
05n6pzav,1,61605fc15772d31f8cc51eeb,53,52,2,1.5,0,6,13573,23185,8.0,8.0,25.0,4.0,1.5,1,0.5,0,12.0,9.0
05n6pzav,0,5f1f1a5682d3740bf677ac6a,54,53,2,1.5,0,7,6588,5425,16.0,16.0,35.0,13.0,1.5,0,0.5,10,13.0,25.5
05n6pzav,0,6164a16e7e3cfad826f0fd4c,55,54,2,1.5,1,8,16673,7255,14.0,14.0,34.0,14.0,1.5,0,0.5,10,14.0,27.0
05n6pzav,0,616658f6aa85fdf6af93e9cb,56,55,2,1.5,0,6,4357,5354,21.0,21.0,43.0,17.0,2.5,0,0.5,10,17.0,34.0
05n6pzav,0,5ed8efe9b03f8c40d2bae5be,57,56,2,1.5,1,4,13608,7794,7.0,7.0,27.0,3.0,1.5,1,0.5,0,11.0,6.0
05n6pzav,0,5974ce5364b35a00019dd811,58,57,2,2.5,0,10,9845,5045,25.0,25.0,47.0,25.0,2.5,0,0.5,10,25.0,50.0
05n6pzav,0,,59,58,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,60,59,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,609e5ee2411558f6ee4cc7d7,1,0,3,1.5,0,0,4748,4093,10.0,10.0,36.0,0.0,1.5,0,0.5,0,10.0,0.0
05n6pzav,0,5ff4cd8b8fd71dc5b3de5c02,2,1,3,1.5,0,10,7114,2978,18.0,18.0,51.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,60f9ef0a97afea0f13bd809d,3,2,3,2.5,1,6,4391,4489,16.0,16.0,41.0,14.0,1.5,1,0.5,8,14.0,27.0
05n6pzav,0,5e62ca4538141f030869529f,4,3,3,2.5,0,10,19822,3420,25.0,25.0,70.0,25.0,2.5,0,0.5,10,25.0,50.0
05n6pzav,1,5ee8c311b90cb31db14a10b4,5,4,3,1.5,0,4,3621,8068,19.0,19.0,43.0,13.0,2.5,1,0.5,8,13.0,26.0
05n6pzav,0,612cb8236aa1cef2599e6f59,6,5,3,1.5,0,2,18553,15293,20.0,20.0,48.0,12.0,2.5,1,0.5,8,12.0,23.0
05n6pzav,0,60fd8c01d1183773522bfc3f,7,6,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,1,6133c695f3c1469136aad4ce,8,7,3,2.5,0,2,58412,54901,23.0,23.0,64.0,15.0,2.5,0,0.5,10,15.0,30.0
05n6pzav,0,614ee8ddba7641d7696ab82a,9,8,3,2.5,1,3,5836,17600,19.0,19.0,48.0,14.0,2.5,1,0.5,8,14.0,27.5
05n6pzav,0,60c1c8ade4bb1ec24514a4d5,10,9,3,1.5,1,3,5547,6384,15.0,15.0,44.0,10.0,1.5,0,0.5,10,10.0,19.5
05n6pzav,0,60a3a03bc01ba594c9cca88d,11,10,3,1.5,0,8,4000,4433,16.0,16.0,51.0,14.0,1.5,0,0.5,10,14.0,27.0
05n6pzav,0,613a469755c08ab3b9d682ad,12,11,3,1.5,0,10,5798,3507,8.0,8.0,34.0,8.0,1.5,0,0.5,0,18.0,15.0
05n6pzav,0,5ee83da8817af0000d47448f,13,12,3,1.5,0,10,3898,3302,14.0,14.0,46.0,14.0,1.5,1,0.5,8,14.0,27.0
05n6pzav,1,,14,13,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,60ccccf5a380248788242a16,15,14,3,2.5,0,10,3459,2524,12.0,12.0,53.0,12.0,1.5,0,0.5,0,22.0,25.0
05n6pzav,0,5aecfb0d287a6800017af871,16,15,3,1.5,0,10,15465,3256,20.0,20.0,46.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,6030119a4403b3e1f92a756a,17,16,3,2.5,1,6,10066,7612,17.0,17.0,50.0,15.0,1.5,0,0.5,10,15.0,30.0
05n6pzav,0,605bb96c5facde74270615aa,18,17,3,2.5,0,4,5269,13915,24.0,24.0,72.0,18.0,2.5,0,0.5,10,18.0,35.0
05n6pzav,0,613a515fcb9dcdc6035dd024,19,18,3,1.5,0,0,10310,7523,22.0,22.0,47.0,12.0,2.5,0,0.5,10,12.0,25.0
05n6pzav,0,5f13bb62ed1d353d38bbb414,20,19,3,2.5,1,3,4731,14354,21.0,21.0,61.0,16.0,2.5,0,0.5,10,16.0,32.5
05n6pzav,0,5e74d896cd742b028fffbb32,21,20,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,60ecc313c2eeb77fe88d5b7e,22,21,3,1.5,1,8,5533,17243,16.0,16.0,52.0,16.0,2.5,1,0.5,8,16.0,32.0
05n6pzav,0,606232f3f1bd7d23429aaf21,23,22,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,6166c3bf37325d7674746dcd,24,23,3,1.5,1,3,4299,4854,20.0,20.0,42.0,15.0,2.5,0,0.5,10,15.0,29.5
05n6pzav,0,61436549598e3a39b22614a5,25,24,3,2.5,0,2,7372,12542,23.0,23.0,61.0,15.0,2.5,0,0.5,10,15.0,30.0
05n6pzav,0,5f58c7ea83941b059cfb928c,26,25,3,1.5,1,2,14766,7404,20.0,20.0,45.0,14.0,2.5,0,0.5,10,14.0,28.0
05n6pzav,0,5fe65dfe2fcdc943f732a3dd,27,26,3,2.5,1,8,6198,6859,20.0,20.0,60.0,20.0,2.5,1,0.5,8,20.0,40.0
05n6pzav,0,612fa292299eb78f1bc9a082,28,27,3,2.5,0,5,5838,6091,21.0,21.0,52.0,16.0,2.5,1,0.5,8,16.0,32.5
05n6pzav,0,602ac8d7775c5517029d126a,29,28,3,2.5,0,0,13537,3951,22.0,22.0,50.0,12.0,2.5,0,0.5,10,12.0,25.0
05n6pzav,0,5ffcfbfe2b3bca219956ed9f,30,29,3,1.5,0,10,2631,2237,8.0,8.0,37.0,8.0,1.5,0,0.5,0,18.0,15.0
05n6pzav,0,60d33b6571caa14347a61558,31,30,3,1.5,0,0,9194,5219,10.0,10.0,38.0,0.0,1.5,1,0.5,0,8.0,0.0
05n6pzav,0,610f2eabb45be8717fc155e0,32,31,3,2.5,1,8,6200,6675,10.0,10.0,45.0,10.0,1.5,0,0.5,0,20.0,20.0
05n6pzav,0,60ef5b1cf52939a80af77543,33,32,3,2.5,1,8,4064,2589,20.0,20.0,53.0,20.0,2.5,1,0.5,8,20.0,40.0
05n6pzav,0,614a0875b1d0a2e29bd13b86,34,33,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5ef8811519f02e01d2b9fba5,35,34,3,1.5,0,10,9207,4336,20.0,20.0,47.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,5fc419db04670e4c2ac69ea8,36,35,3,2.5,0,5,5907,8913,11.0,11.0,53.0,6.0,1.5,1,0.5,0,14.0,12.5
05n6pzav,0,5d20af4fc0b21600176e2990,37,36,3,2.5,0,3,12305,5751,21.0,21.0,59.0,14.0,2.5,1,0.5,8,14.0,27.5
05n6pzav,1,615c99ab7393a57fbd22c709,38,37,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,610548d23491a869e32d103e,39,38,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5a609c8331b87a0001c6b64c,40,39,3,1.5,0,9,12722,10492,20.0,20.0,53.0,19.0,2.5,0,0.5,10,19.0,38.5
05n6pzav,0,5f2ef7740f87702b99055397,41,40,3,2.5,0,10,11319,6754,22.0,22.0,52.0,22.0,2.5,1,0.5,8,22.0,45.0
05n6pzav,0,5ee3b4afc682de05d2072fa9,42,41,3,2.5,0,6,1591,2886,12.0,12.0,45.0,8.0,1.5,1,0.5,0,16.0,15.0
05n6pzav,0,6133b1027c6cf8026f246e59,43,42,3,1.5,1,5,6390,6187,14.0,14.0,53.0,11.0,1.5,0,0.5,10,11.0,22.5
05n6pzav,0,610abbbb784eea92360657e0,44,43,3,1.5,0,10,3517,2139,18.0,18.0,50.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,6100629106ea3defab45abe5,45,44,3,2.5,0,3,7705,7150,21.0,21.0,58.0,14.0,2.5,1,0.5,8,14.0,27.5
05n6pzav,0,5f751b67f9a33b18498b9429,46,45,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,5f3aee04e30eac7cb73b416e,47,46,3,2.5,1,8,7498,10296,20.0,20.0,64.0,20.0,2.5,1,0.5,8,20.0,40.0
05n6pzav,0,61011efb0639c55ef85d128a,48,47,3,1.5,0,7,8617,6049,21.0,21.0,49.0,18.0,2.5,0,0.5,10,18.0,35.5
